similarity1,similarity2,name,latitude,longitude,stars,review_count,category
0.80202,0.41150,Butters Pancakes & Caf,33.554825,-111.899636,4.0,89,Breakfast & Brunch
0.78460,0.61770,La Tolteca Mexican Foods,33.45107,-112.055957,4.0,109,etc
0.73684,0.34814,Mamma Mia,33.4948977,-112.0637645,4.0,116,Italian
0.95798,0.43320,Thai Spices,33.413158,-111.875779,4.0,86,Asian
0.88335,0.42534,Sochu House,33.47907,-112.073306,4.0,51,Nightlife
0.27950,0.73388,Kona Grill,33.5025941,-111.9296765,3.5,170,American
0.07771,0.80830,Haus Murphy's,33.5384434,-112.1830859,4.0,171,etc
0.84015,0.62006,Dozo,33.499236,-111.9177014,4.0,92,Asian
0.87801,0.22603,Luke's of Chicago's,33.495035,-112.047259,3.5,80,American
0.74756,0.52316,Smashburger,33.3782275,-111.9297442,3.5,105,American
0.85334,0.21214,Zuma Grill,33.423991,-111.939582,2.5,55,American
0.14150,0.78918,The Rose and Crown,33.4493777,-112.0656259,3.5,187,Nightlife
0.64347,0.45179,Pork on a Fork,33.683226,-112.092802,4.5,125,American
0.35003,0.70468,Pearl Sushi Lounge & Bomber Bar,33.4973896,-111.9223075,3.0,123,Nightlife
0.35262,0.55335,Le Chalet,33.639403,-112.180066,4.5,118,etc
0.00578,0.80750,The Grind,33.5097768,-111.9957399,3.5,229,Nightlife
0.66596,0.52262,Tammie Coe Cakes,33.4586921291,-112.06556797,4.0,121,Breakfast & Brunch
0.63103,0.46243,Maria Maria,33.4329724,-111.9043028,3.0,93,Mexican
0.99950,0.36887,El Bravo,33.5599538,-112.0653058,4.0,66,Mexican
0.46835,0.32044,Thirsty Lion Pub & Grill,33.4330350802,-111.905558109,3.5,110,American
0.99484,0.37238,Baiz Market,33.455036,-112.038676,4.0,67,etc
0.89432,0.41387,Sheraton Phoenix Downtown Hotel,33.4526933,-112.0701129,4.0,58,Hotels & Travel
0.59484,0.51759,Blue Nile Cafe,33.42135,-111.924806,4.0,103,etc
0.52777,0.67754,FilmBar,33.457249,-112.0712298,4.5,125,Arts & Entertainment
0.68586,0.59188,Sam's Cafe,33.4527955,-112.0693177,3.5,115,Mexican
0.92366,0.44582,Rum Bar,33.455572,-112.0720214,4.0,47,Nightlife
0.55371,0.49239,Humble Pie,33.4743013,-112.0649235,3.5,90,Italian
0.37182,0.54745,Short Leash Dogs,33.4528292,-112.0685027,4.5,192,etc
0.94298,0.40896,University of Phoenix Stadium,33.52796,-112.2641158,4.0,80,Arts & Entertainment
0.43005,0.66031,Golden Buddha,33.4552907,-111.9878697,3.0,140,Asian
0.80451,0.28723,El Hefe,33.50123,-111.921935,3.5,93,Nightlife
0.93239,0.24224,Zoes Kitchen,33.4656695,-112.0816756,3.0,84,etc
0.67913,0.58937,Sakana Sushi & Grill,33.3488957,-111.9766015,4.0,132,American
0.97481,0.36335,Valle Luna Mexican Restaurant,33.319395,-111.874965,3.5,84,Mexican
0.48985,0.61099,Rudy's Country Store & Bar-B-Q,33.3057949,-111.9677833,4.0,154,American
0.63682,0.67179,Garage Wine and Tap,33.5237453,-112.0487368,3.5,104,Nightlife
0.65259,0.73596,Phoenix Palace,33.3369531,-111.8764361,4.0,99,etc
0.97421,0.50372,Patsy Grimaldi's Pizzeria,33.261657,-111.860733,4.0,91,Italian
0.03767,0.73451,Eddie's House,33.4950947,-111.9292934,3.5,152,American
0.77347,0.45918,Bloom,33.566247,-111.9257768,4.0,80,American
0.82165,0.25117,Organ Stop Pizza,33.392791,-111.807604,3.5,68,Arts & Entertainment
0.61444,0.54555,Genghis Grill,33.4329724,-111.9043028,3.5,109,Asian
0.89634,0.57304,Papaya Thai,33.4074413,-111.9099121,3.0,62,Asian
0.70345,0.71426,Thai Basil,33.421657,-111.944749,4.0,152,Asian
0.88806,0.48895,Lucky Boy Burger Shop,33.487843,-112.048021,4.0,101,American
0.80290,0.62936,Maxim Restaurant,33.488527,-112.1001451,4.0,94,Asian
0.95673,0.34485,Tomo Japanese Cuisine,33.463543,-112.341878,4.0,75,Asian
0.34545,0.51512,The Capital Grille,33.5102068,-112.0272041,4.0,103,American
0.98866,0.31203,Crazy Jim's Restaurant,33.4943672,-112.0912518,4.0,79,Italian
0.90080,0.08175,Honey Bear's BBQ,33.4514039,-111.973603,3.5,96,American
0.84586,0.43215,Over Easy,33.639241,-111.881719,3.5,105,Breakfast & Brunch
0.98191,0.18601,Fiesta Burrito,33.4659256,-111.9216144,4.0,92,Mexican
0.65480,0.66916,Farm At South Mountain,33.390792,-112.012504,4.0,136,American
0.23879,0.69379,SunUp Brewing Co,33.5094087,-112.0687564,3.5,153,Nightlife
0.95555,0.30452,Whole Foods Market,33.5839581,-111.9788671,3.5,58,Asian
0.68829,0.35530,The Capital Grille,33.636322,-111.922456,3.5,63,American
0.53849,0.91762,Yen Sushi & Sake Bar,33.640832,-112.151282,4.0,160,Asian
0.89914,0.25673,YC's Mongolian Grill,33.3941184,-111.9091208,4.0,73,Asian
0.79703,0.39633,Vermont Sandwich Company,33.5690606323,-111.890093032,4.5,77,etc
0.93872,0.33341,The Scottsdale Plaza Resort,33.5400879,-111.9260096,3.5,50,etc
0.98510,0.34536,Yume Sushi Grill,33.6355242,-111.9253385,4.0,71,etc
0.09726,0.90317,Rice Paper,33.4719589,-112.0649208,3.5,171,Asian
0.77352,0.39040,Crudo,33.4961,-111.929344,4.0,46,American
0.52808,0.40295,Roy's Restaurant,33.319377,-111.966307,4.0,93,Asian
0.88495,0.37219,Tien Wong Hot Pot,33.33985,-111.860002,4.0,58,etc
0.95992,0.40015,My Big Fat Greek Restaurant,33.424778,-111.939846,3.5,93,Italian
0.97659,0.40170,My Big Fat Greek Restaurant,33.5834449,-111.9770187,3.0,67,Italian
0.52655,0.46019,Giligin's Bar,33.4982604,-111.9251128,3.5,124,Nightlife
0.97001,0.17416,Jimmy & Joe's Pizzeria,33.3211423,-111.9104666,4.0,64,Italian
0.34139,0.43532,Italian Restaurant,33.507425,-112.0366323,3.5,74,American
0.83071,0.06360,The Cheesecake Factory,33.6243102,-111.9257316,3.5,76,Asian
0.84423,0.33549,P.F. Chang's China Bistro,33.42263,-111.940813,3.0,77,etc
0.86931,0.56221,Tommy Bahama Restaurant & Bar - Scottsdale,33.624638,-111.930343,3.5,91,American
0.84060,0.28693,America's Taco Shop,33.4219276,-111.9273071,3.5,83,Mexican
0.72541,0.54253,Phoenix Ranch Market III,33.4596905,-112.0462108,4.5,106,Asian
0.58951,0.23823,Nimbus American Bistro N' Brewery,33.5388471,-111.9641728,3.0,85,Asian
0.61171,0.20496,Mike and Ronda's The Place,33.6387746,-112.1709674,4.0,127,American
0.61779,0.13176,Fleming's Prime Steakhouse & Wine Bar,33.6744167,-111.8894434,4.0,54,Nightlife
0.24605,0.41744,NoRTH,33.6247911,-111.9257312,4.0,156,American
0.73035,0.55317,Zipp's Sports Grill,33.502049,-111.9182798,3.5,106,Nightlife
0.87707,0.25529,Firebirds Wood Fired Grill,33.6308784,-112.2382757,3.5,62,American
0.94608,0.41982,Aloha Kitchen,33.360804,-111.859837,4.0,86,etc
0.79892,0.08702,The Keg Steakhouse & Bar,33.3056888,-111.8973083,4.0,78,Nightlife
0.36400,0.45878,Roy's Restaurant,33.683479,-111.966112,4.0,106,Asian
0.02389,0.37912,Oregano's Pizza Bistro,33.509578,-112.060185,4.0,185,Italian
0.91422,0.30386,Kona Grill,33.3022462,-111.897967,3.5,90,American
0.97160,0.48708,Shogun,33.5999386,-111.9797159,3.0,79,Asian
0.97677,0.37842,Perk Eatery,33.6253241,-111.9403451,4.0,79,Breakfast & Brunch
0.88291,0.48450,Gold Bar Espresso,33.3947699,-111.9088938,3.5,77,Asian
0.81806,0.43548,Char's Has the Blues,33.5050299,-112.0823438,4.5,85,Arts & Entertainment
0.08325,0.93566,Stax Burger Bistro,33.500545,-111.9264093,3.5,189,American
0.79995,0.41292,Chuhgajib Korean BBQ,33.6116508043,-112.165567973,3.5,84,etc
0.97589,0.35098,Valle Luna,33.632948,-112.031266,3.5,85,Nightlife
0.72906,0.27761,Charlie's,33.508834,-112.083991,3.5,70,Nightlife
0.93983,0.45383,Cheeburger Cheeburger,33.4329724,-111.9043028,3.5,41,American
0.67232,0.61516,Fresh Mint,33.6119344,-111.9271523,4.0,128,etc
0.80414,0.21468,Arriba Mexican Grill,33.509702,-112.042514,3.5,94,Mexican
0.99714,0.36593,Mekong Palace,33.413158,-111.875779,3.5,48,Asian
0.88732,0.41403,Valle Luna,33.6397311,-112.1310388,3.5,90,Mexican
0.72596,0.57513,Original Hamburger Works,33.4798163,-112.091191,4.0,111,Nightlife
0.87432,0.23227,Crazy Buffet,33.3480423403,-111.964952946,3.0,68,Asian
0.97759,0.27169,How Do You Roll?,33.449188,-112.0772,4.0,77,Asian
0.28788,0.50056,Blue Hound Kitchen & Cocktails,33.4471735,-112.073781,3.5,80,American
0.69606,0.61152,Shimogamo,33.3350308,-111.877431,4.0,117,Asian
0.67725,0.47718,Loco Patron,33.4977299,-111.9263351,3.0,114,Nightlife
0.37542,0.69241,Republic Ramen + Noodles,33.421303,-111.916969,3.5,171,etc
0.90862,0.51787,Teakwoods Tavern & Grill,33.496155,-112.021248,4.0,83,American
0.79899,0.35672,Grassroots Kitchen & Tap,33.5557353,-111.8988152,4.0,75,American
0.76383,0.23547,La Fontanella Restaurant,33.4949597,-111.98959,4.0,42,American
0.86654,0.27324,Lisa G Cafe and Wine Bar,33.474605,-112.065107,4.0,58,American
0.60497,0.14574,Apple Store,33.5094293,-112.029503,3.5,88,etc
0.91075,0.37929,Habanero's Mexican Grill,33.6212748487,-111.899064354,4.0,121,Mexican
0.79228,0.81836,Solo Caf Gourmet Coffee & Tea House,33.378062079,-111.938226379,4.5,131,Asian
0.03894,0.30739,Caf Monarch,33.494205,-111.931447,4.5,172,American
0.89407,0.40431,Five Guys Burgers and Fries,33.3805962,-111.75452,3.0,73,American
0.54807,0.51306,Macayo's Mexican Kitchen,33.492722,-112.073346,3.0,81,Mexican
0.91925,0.29421,Smashburger,33.4368974,-111.9300378,3.5,66,American
0.69048,0.53358,Five Guys Burgers and Fries,33.4240085,-111.9401874,3.0,100,American
0.99650,0.50155,Lox Stock & Bagel,33.5442293455,-111.905472279,4.5,85,Asian
0.88532,0.22224,Honey Bear's BBQ,33.3481590509,-111.963708221,3.0,65,American
0.72728,0.53002,The Blue Fin,33.4640982988,-112.073569,4.0,107,Asian
0.61639,0.62614,The Gelato Spot,33.496647,-111.926503,4.5,156,Asian
0.82641,0.37655,Village Tavern,33.5706,-111.9021,3.5,78,Nightlife
0.00003,0.80773,Petite Maison,33.501161,-111.925513,4.0,222,etc
0.81952,0.22209,Wy-Knot Cafe,33.4741375,-112.0649666,4.0,72,Breakfast & Brunch
0.82820,0.36164,Karey's Kitchen,33.479852,-111.994039,4.0,45,Asian
0.87594,0.40313,That's A Wrap,33.4702022,-112.0653186,4.0,83,etc
0.92920,0.55984,Sahara Middle Eastern Restaurant,33.3931628,-111.9080584,4.5,90,etc
0.56422,0.39789,Santisi Brothers - Pizzeria & Sports Grill,33.6400995,-112.1201999,4.0,113,Nightlife
0.99929,0.50232,Pitta Souvli,33.277061,-111.860579,4.0,70,Italian
0.56223,0.46115,Changing Hands Bookstore,33.362444,-111.912417,4.5,154,etc
0.95922,0.21343,YC's Mongolian Grill,33.3492306,-111.9525282,4.0,59,Asian
0.89889,0.36817,Salt River Fields at Talking Stick,33.5533766,-111.8916321,4.0,59,Arts & Entertainment
0.82812,0.50443,Sleepy Dog Brewing,33.4225411,-111.9041782,4.0,76,Asian
0.92533,0.43959,Abuelo's,33.3059393,-111.9019797,3.5,95,Mexican
0.64871,0.22689,Wag N' Wash Healthy Pet Center,33.4978009,-112.0837798,4.5,87,etc
0.84022,0.24806,Teakwoods Tavern & Grill,33.3197658,-111.944694,3.5,69,Nightlife
0.70365,0.31851,Ocean Prime,33.6753542415,-111.965274811,4.0,54,American
0.37969,0.81161,Reathrey Sekong,33.4948142,-112.0536454,4.5,117,etc
0.77653,0.06039,Myst,33.5008001,-111.9227925,2.0,60,Nightlife
0.90657,0.30622,Brunchies,33.3022008,-111.8410615,3.0,68,Breakfast & Brunch
0.65838,0.56888,Crackers & Co Cafe,33.383949,-111.843786,4.5,131,Breakfast & Brunch
0.15831,0.67034,The Greene House,33.6247911,-111.9257312,3.5,141,American
0.99872,0.36972,Jade Palace,33.58348,-111.883526,3.5,72,Asian
0.95126,0.28899,Sing High Chop Suey House,33.4460879,-112.0741278,3.0,45,Asian
0.57964,0.44949,Arizona Science Center,33.4486711,-112.0662996,4.0,106,etc
0.89495,0.61684,Fibber Magees,33.348908,-111.874796,4.0,72,Nightlife
0.49396,0.49045,Lucky Strike Lanes & Lounge,33.4471778,-112.0744503,3.5,100,Arts & Entertainment
0.63958,0.42511,Great Wall Cuisine,33.5108735,-112.134201,3.5,121,Asian
0.96413,0.07496,Picazzo's Organic Italian Kitchen,33.597361,-111.9813513,3.5,54,Italian
0.80734,0.40837,Indian Paradise,33.6222859533,-111.904171575,4.0,97,etc
0.52194,0.75071,Pho Ao Sen,33.37844,-111.876416,4.0,162,Asian
0.83686,0.31920,Devil's Martini North,33.5847015,-111.9257372,2.5,48,Nightlife
0.84993,0.40358,Dragonfly Cafe,33.5744834,-111.8629187,4.0,69,American
0.98100,0.50396,Cyprus Grill of Phoenix,33.5062577,-112.0388617,4.0,91,Italian
0.22494,0.75013,Cadillac Ranch,33.4329724,-111.9043028,2.5,137,American
0.47854,0.51904,The Keg Steakhouse & Bar,33.4237766269,-111.908025742,4.0,91,American
0.81142,0.35713,Al-Hana,33.455036,-112.038676,4.5,52,etc
0.95182,0.43346,Press Coffee,33.6758542337,-111.966733932,4.5,61,Asian
0.65939,0.65202,Latitude Eight Thai Grill,33.3021074,-111.8420649,4.0,106,Asian
0.66573,0.32579,Majerle's Sports Grill,33.4487652,-112.0714186,3.0,117,Nightlife
0.62003,0.03604,Rito's Market & Mexican Take Out,33.457939,-112.0520855,4.5,107,Mexican
0.87774,0.35533,Pointe Hilton Squaw Peak Resort,33.5478355,-112.0474569,3.5,63,Hotels & Travel
0.30773,0.71604,La Piazza al Forno,33.5384203,-112.1839297,4.0,157,American
0.85709,0.51436,Pure Sushi,33.6710331,-111.9067803,4.0,93,Asian
0.96757,0.33428,Cafe Wasabi,33.3939224,-111.9091205,3.0,52,Asian
0.46550,0.53736,Tommy V's Urban Kitchen & Bar,33.4949678,-111.9241443,4.5,131,American
0.54897,0.60726,Shady's,33.4948091,-112.023489,4.0,117,Nightlife
0.68590,0.32703,Bookman's Entertainment Exchange,33.3958117,-111.8417161,4.0,97,etc
0.46641,0.39149,Gordon Biersch Brewery Restaurant,33.425711,-111.94047,3.5,132,Nightlife
0.77504,0.45703,Cafe Bink,33.820937,-111.9228454,4.0,70,American
0.07462,0.81072,Dick's Hideaway,33.5242874,-112.0474855,4.5,230,American
0.99199,0.30537,Gourmet House of Hong Kong,33.4659091,-112.0503324,3.5,57,Asian
0.90846,0.39281,U.S. Egg,33.3779965057,-111.938030185,4.0,90,American
0.63990,0.55544,Spinato's Pizza,33.427634,-111.899966,4.5,140,Italian
0.78009,0.40152,Revo Burrito,33.5100571,-112.0143931,3.5,95,Mexican
0.27602,0.88699,RA Sushi Bar Restaurant,33.4920033,-111.9258022,3.0,198,Asian
0.79704,0.38284,Saigon Kitchen,33.6382038313,-112.363443375,4.0,85,Asian
0.77335,0.30565,Fresh & Easy Neighborhood Market,33.4945700621,-112.083116518,3.5,61,Asian
0.31038,0.49818,Last Chance Bargain Shoes & Apparel,33.5090018,-112.0409994,3.5,193,etc
0.79977,0.26305,Vincent Market Bistro,33.5100523,-111.9963126,4.5,62,etc
0.98014,0.53849,Fresh Wasabi Sushi & Grill,33.638937,-112.3553813,3.5,71,Asian
0.78837,0.29201,Whole Foods Market,33.3202274,-111.8933909,4.5,94,Asian
0.11917,0.83773,Stingray Sushi,33.4986978,-111.9262675,3.0,196,Asian
0.54450,0.44907,Donovan's Steak and Chop House,33.509554,-112.015207,4.0,81,American
0.98687,0.43353,Lenny's Burger Shop,33.4795408,-112.0734213,4.0,94,American
0.84557,0.42148,Sheraton Wild Horse Pass Resort & Spa,33.266696887,-111.991534181,4.0,63,Hotels & Travel
0.73720,0.53003,Macayo's Depot Cantina,33.427732,-111.943236,2.5,88,Mexican
0.90678,0.40724,Doubletree Scottsdale-Paradise Valley Resort,33.514027,-111.92487,3.5,60,Hotels & Travel
0.90614,0.30609,Al's Beef,33.619412,-111.8980932,3.5,62,etc
0.15582,0.59761,BLT Steak,33.533525,-111.965872,4.0,105,American
0.98492,0.19742,Kona Grill,33.306896,-111.752395,3.5,66,Asian
0.56023,0.50478,UltraStar Cinemas,33.5379429,-111.8890142,3.5,88,Arts & Entertainment
0.60412,0.29630,J. Alexander's,33.5271966,-111.9259109,3.5,84,Breakfast & Brunch
0.28685,0.48067,Kai,33.2664769,-111.9918702,4.5,83,American
0.95875,0.52228,My Wine Cellar,33.3338729,-111.977793,4.0,56,etc
0.84753,0.40705,Burton Barr Central Library,33.4629168,-112.0730782,4.5,70,etc
0.99890,0.51560,Cartel Coffee Lab,33.4492,-112.0696,4.5,82,Asian
0.70066,0.18957,The Cheesecake Factory,33.3022462,-111.897967,3.5,72,Asian
0.86887,0.27107,Armitage Wine Lounge & Cafe,33.6721048,-111.8904868,3.5,52,Nightlife
0.34626,0.62567,Pita Jungle,33.5840123,-111.9223917,4.0,206,Vegetarian
0.48133,0.52247,Phoenix Zoo,33.4537841,-111.9532638,4.0,161,Arts & Entertainment
0.22160,0.75094,Wild Thaiger,33.4779339657,-112.073523642,4.0,180,Asian
0.65861,0.44480,Jimmy Woo's,33.4977992,-111.9259521,3.0,82,Asian
0.89943,0.36020,Sacred Hogan Navajo Frybread,33.4951559,-112.0629953,3.5,42,American
0.87448,0.18811,The Melting Pot,33.661675,-112.187061,4.0,46,etc
0.18600,0.61301,Tryst Cafe,33.677854,-111.978579,4.0,155,Asian
0.99390,0.22533,Lemongrass Thai Cafe,33.407717,-111.950803,3.5,57,Asian
0.97388,0.38551,Chloe's Corner,33.6244671692,-111.927910236,4.0,87,etc
0.97475,0.18488,AZ Bread Company,33.3487630101,-111.94435105,4.0,81,Breakfast & Brunch
0.96629,0.61276,My Big Fat Greek Restaurant,33.4492,-112.0696,3.0,56,Italian
0.87659,0.32830,Sapna Caf,33.457118,-112.0898162,3.5,48,Breakfast & Brunch
0.92867,0.24561,Jasmine Tokyo,33.5825532,-111.9301931,4.0,70,Nightlife
0.90916,0.30371,Pho Da Lat,33.3480722,-111.9451471,3.5,83,Asian
0.90569,0.38722,Lush,33.5025941,-111.9296765,4.5,72,etc
0.78534,0.62629,Arizona Grand Resort,33.373465,-111.971852,3.0,96,etc
0.90138,0.66616,Little Saigon,33.539257,-112.181569,4.0,99,Asian
0.71173,0.73388,Classic Italian Pizza,33.379421,-111.923529,4.0,103,Italian
0.88913,0.16547,Taggia,33.5088652466,-111.925004125,4.0,54,American
0.47054,0.60965,The Original Pancake House,33.502239,-111.9325368,3.5,113,Breakfast & Brunch
0.79531,0.33325,Ristorante Giuseppe,33.6097989,-111.9271921,4.0,89,American
0.66499,0.29265,Drybar,33.6235418,-111.925544,4.0,52,etc
0.53781,0.48325,Bacon,33.4960516,-111.9303102,3.0,59,Breakfast & Brunch
0.92944,0.51459,Sakana Sushi & Grill,33.6696493,-112.1868299,4.0,105,Asian
0.90049,0.30545,Paletas Betty,33.3023282,-111.8427622,4.5,103,Asian
0.23621,0.67931,Cork Restaurant,33.2475,-111.87918,4.0,115,American
0.83351,0.16635,Rock Bottom Restaurant and Brewery,33.6385506,-112.2234146,3.5,54,American
0.82845,0.34983,Gold's Gym Elite,33.4482331,-112.0737845,3.0,48,Arts & Entertainment
0.79060,0.24896,The Heard Museum,33.4726589,-112.0734644,4.0,71,etc
0.95434,0.63108,Chicago Gyros,33.654353214,-112.083579912,4.5,105,Italian
0.78721,0.18981,Oregano's Pizza Bistro,33.3940307186,-111.875010221,4.0,82,Italian
0.99579,0.56371,Blitz Sports Bar & Grill,33.497145,-111.9278401,3.0,59,Nightlife
0.47543,0.46409,Musical Instrument Museum,33.6677289993,-111.978514194,4.5,134,etc
0.73011,0.35969,Conspire,33.457788,-112.067113,4.0,61,Asian
0.92444,0.29466,Pino's Pizza Al Centro,33.4801532,-112.0759353,4.0,96,Italian
0.72710,0.57642,Crust Pizza & Wine Cafe,33.5381023,-111.9085317,4.0,93,etc
0.78013,0.44906,Patties,33.494295,-111.925461,3.5,68,etc
0.72892,0.39522,Flo's Chinese Restaurant,33.623019,-111.875449,3.5,126,Asian
0.46677,0.61885,China King,33.3210491,-111.8605718,4.0,131,American
0.76346,0.49243,The Grapevine,33.494295,-111.924219,3.0,89,American
0.95265,0.52977,Saigon Pho,33.327278,-111.858116,4.0,127,Asian
0.32598,0.92204,Distrito,33.4940321,-111.9218306,3.5,109,Breakfast & Brunch
0.32924,0.57310,Two Hippies Beach House Outrageous Tacos and Burritos,33.509038,-112.0670453,3.5,148,Mexican
0.72207,0.29712,Tempe Improv,33.4223387,-111.925234,4.0,68,Nightlife
0.47122,0.60195,Jalapeo Inferno Bistro Mexicano,33.7005934,-111.9235128,3.5,137,Mexican
0.97218,0.24202,Freddy's Frozen Custard & Steakburgers,33.6387798,-112.1672471,4.0,77,Asian
0.89223,0.42630,Hyatt Regency Phoenix,33.449858,-112.071886,3.0,78,Hotels & Travel
0.93844,0.20352,Market Bistro,33.6252063329,-111.941177845,3.5,57,Italian
0.97854,0.38682,Vitamin T,33.4482331,-112.0737845,3.0,59,Mexican
0.97105,0.39847,Woodlands Vegetarian South Indian Kitchen,33.320255,-111.927681,4.0,73,Vegetarian
0.50342,0.44563,Havana Cafe,33.639896,-111.94439,3.5,85,etc
0.91672,0.63562,Thai Rama Restaurant,33.509172,-112.088808,3.5,85,Asian
0.93160,0.37227,Life Time Fitness,33.3402863,-111.9647327,4.5,56,Arts & Entertainment
0.71306,0.30813,Del Frisco's Grille,33.5091313,-112.0283059,3.5,58,Nightlife
0.90412,0.23150,Caffe Boa Ahwatukee,33.3488977,-111.9763848,4.0,60,American
0.81131,0.32324,Cafe Carumba,33.4949678,-111.9241443,3.5,68,American
0.92494,0.28878,Cupz N' Crepes,33.305824,-111.991311,4.0,76,Asian
0.90134,0.57943,Sala Thai,33.5854942,-112.013359,4.0,92,Asian
0.78456,0.47623,Su Vino Winery,33.492517,-111.930037,4.0,74,Nightlife
0.28145,0.61211,Oregano's Pizza Bistro,33.483281,-111.926895,4.0,186,Italian
0.80870,0.42878,Atlas Bistro,33.475302,-111.925588,4.5,50,American
0.17338,0.68880,Beaver Choice,33.4071624168,-111.910356573,4.5,166,etc
0.87729,0.36413,Takamatsu Of Chandler,33.351089,-111.84303,4.0,83,etc
0.92018,0.48836,Saddle Ranch Chop House,33.5331251,-112.2581306,3.5,81,Nightlife
0.91317,0.27189,Nagasaki Grill Toh Zan,33.3939372,-111.8772849,4.0,65,etc
0.74539,0.51464,Phoenix Public Market,33.4556958,-112.0740398,4.0,110,Asian
0.90173,0.18606,Cracker Barrel Old Country Store,33.4348451476,-111.867690357,3.5,57,American
0.86667,0.32390,Babbo Italian Eatery,33.6691088,-112.2029357,3.5,72,American
0.87766,0.56640,Soi 4 Bangkok Eatery,33.5668050729,-111.925470829,4.0,65,Asian
0.75178,0.18072,Next Coffee Co. & Phoenix Catering,33.6624675,-112.18689,3.0,62,Asian
0.86088,0.39213,Half Moon Sports Grill,33.5054706,-112.0370088,3.0,73,Nightlife
0.88697,0.34288,The Wigwam,33.4952867,-112.3556173,4.0,56,Arts & Entertainment
0.72059,0.34794,Canal Restaurant,33.499705,-111.927222,3.5,42,Nightlife
0.25400,0.46918,Metro Brasserie & Bar,33.498915,-111.928258,3.5,77,etc
0.58269,0.35143,Amsterdam,33.44238,-112.349719991,3.5,95,Nightlife
0.88273,0.36147,P.F. Chang's Rock 'n' Roll Marathon and Half Marathon,33.4481182,-112.0971145,4.0,39,Arts & Entertainment
0.57266,0.29803,Harkins Camelview 5,33.5048545,-111.9318345,4.0,114,Arts & Entertainment
0.87538,0.38935,Trader Joe's,33.5076745,-112.0388709,4.5,67,Asian
0.96068,0.22730,El Pollo Supremo,33.4216092,-111.9429427,4.5,74,Mexican
0.86110,0.38283,Z'Tejas Southwestern Grill,33.319212,-111.967861,3.5,89,etc
0.85875,0.39013,The Gelato Spot,33.510046,-112.0140832,4.0,95,Asian
0.92740,0.56222,Old Town Farmers Market,33.492224,-111.924544,4.0,63,Asian
0.89608,0.34043,The Keg Steakhouse & Bar,33.678615,-111.9746066,3.5,65,Nightlife
0.82305,0.12720,Riazzi's Italian Garden,33.399991,-111.939886,3.5,59,American
0.98798,0.26280,Spotted Donkey Cantina, el Pedregal,33.798073,-111.926458,4.0,76,Mexican
0.92593,0.16478,Carolina's West,33.581302,-112.25351,3.5,76,Mexican
0.65401,0.69549,The Skeptical Chymist,33.6281017,-111.8912231,3.5,135,Nightlife
0.93882,0.12929,Pacific Seafood Buffet,33.638669,-112.231662,3.5,69,American
0.84408,0.22683,Chick Rotisserie & Wine Bar,33.5097951,-111.9956764,3.0,38,Nightlife
0.69812,0.26109,Chompie's,33.2976955302,-111.901330948,3.5,96,Asian
0.76249,0.50453,Praying Monk,33.4920804,-111.9255527,3.5,47,Nightlife
0.88162,0.08441,Sweet Tomatoes,33.3931045,-111.9149788,3.5,51,etc
0.68353,0.55870,Portland's Restaurant & Wine Bar,33.45977,-112.0741625,3.5,80,Nightlife
0.91319,0.20212,Dilly's Deli,33.4221126,-111.94542,4.0,85,etc
0.98105,0.24952,5th Avenue Cafe,33.480016,-112.080631,3.5,58,Breakfast & Brunch
0.89992,0.27786,Pepin,33.4922188,-111.9241193,2.5,60,etc
0.78568,0.45767,Stinkweeds Record Exchange,33.509284,-112.07454,4.5,81,etc
0.97775,0.41551,Rock-n-Roll Fingers,33.4074496,-111.9249272,4.5,74,American
0.98594,0.21468,Lao Ching Hing,33.4552907,-111.9878697,3.0,47,Asian
0.96327,0.26651,Nello's Pizza,33.3933063,-111.9082183,3.5,63,Italian
0.91663,0.38970,Fu Fu Cuisine,33.5094197,-112.1371188,4.0,38,etc
0.43656,0.46576,Brio Tuscan Grille,33.31081,-111.772012,4.0,123,Asian
1.00000,0.28928,Famous Dave's,33.4354618,-111.8693044,4.0,50,American
0.98233,0.47888,House Modern Sushi Restaurant,33.384163,-111.803119,4.5,65,Asian
0.90888,0.25195,Goldfield Ghost Town & Mine Tours,33.456993,-111.492045,3.5,53,Hotels & Travel
0.97121,0.60911,C-Fu Gourmet Restaurant,33.3350458,-111.877429,3.0,85,American
0.86494,0.45250,Harvey's Wineburger,33.5079352,-112.0477237,3.5,50,American
0.93959,0.50254,Pointe Hilton Tapatio Cliffs Resort,33.5950968646,-112.065436542,3.5,70,Hotels & Travel
0.99817,0.33965,Palee's Crown,33.37831,-111.861418,4.0,60,Asian
0.81987,0.15631,Tommy V's Osteria and Pizzeria,33.5096719,-112.0124898,3.5,39,American
0.96029,0.42453,Floridino's Pizza & Pasta,33.3118314,-111.8597433,4.0,110,American
0.94261,0.27749,Life Time Fitness,33.652509,-111.932952,3.5,53,Arts & Entertainment
0.99408,0.18508,Joe's New York Pizza,33.5006293,-111.9232551,3.5,85,Italian
0.89005,0.29642,Top's Liquor,33.421657,-111.944749,4.5,61,Asian
0.90507,0.19444,Graham Central Station,33.3459373,-111.9636701,3.0,42,Nightlife
0.93558,0.50803,Greasewood Flat,33.732058,-111.8457878,4.0,81,American
0.80649,0.22475,Primp and Blow,33.5019817,-111.9276185,3.0,35,etc
